service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2_124168,1,1,1,1,1,0,0,20260623,20991231
2_124169,1,1,1,1,1,0,0,20260623,20991231
2_124170,1,1,1,1,1,0,0,20260623,20991231
2_124171,1,1,1,1,1,0,0,20260623,20991231
2_124172,1,1,1,1,1,0,0,20260623,20991231
2_124173,1,1,1,1,1,0,0,20260623,20991231
2_124174,1,1,1,1,1,0,0,20260623,20991231
2_124175,1,1,1,1,1,0,0,20260623,20991231
2_124176,1,1,1,1,1,0,0,20260623,20991231
2_124177,1,1,1,1,1,0,0,20260623,20991231
2_124178,1,1,1,1,1,0,0,20260623,20991231
2_124179,1,1,1,1,1,0,0,20260623,20991231
2_124180,1,1,1,1,1,0,0,20260623,20991231
2_124181,1,1,1,1,1,0,0,20260623,20991231
2_124182,1,1,1,1,1,0,0,20260623,20991231
2_124183,1,1,1,1,1,0,0,20260623,20991231
2_124184,1,1,1,1,1,0,0,20260623,20991231
2_124185,1,1,1,1,1,0,0,20260623,20991231
2_124186,1,1,1,1,1,0,0,20260623,20991231
2_124187,1,1,1,1,1,0,0,20260623,20991231
2_124188,1,1,1,1,1,0,0,20260623,20991231
2_124189,1,1,1,1,1,0,0,20260623,20991231
2_124190,1,1,1,1,1,0,0,20260623,20991231
2_124191,1,1,1,1,1,0,0,20260623,20991231
2_124192,1,1,1,1,1,0,0,20260623,20991231
2_124193,1,1,1,1,1,0,0,20260623,20991231
2_124194,1,1,1,1,1,0,0,20260623,20991231
2_124195,1,1,1,1,1,0,0,20260623,20991231
2_124196,1,1,1,1,1,0,0,20260623,20991231
2_124197,1,1,1,1,1,0,0,20260623,20991231
2_124198,1,1,1,1,1,0,0,20260623,20991231
2_124199,1,1,1,1,1,0,0,20260623,20991231
2_124200,1,1,1,1,1,0,0,20260623,20991231
2_124201,1,1,1,1,1,0,0,20260623,20991231
2_124202,1,1,1,1,1,0,0,20260623,20991231
2_124203,1,1,1,1,1,0,0,20260623,20991231
2_124204,1,1,1,1,1,0,0,20260623,20991231
2_124205,1,1,1,1,1,0,0,20260623,20991231
2_124206,1,1,1,1,1,0,0,20260623,20991231
2_124207,1,1,1,1,1,0,0,20260623,20991231
2_124208,1,1,1,1,1,0,0,20260623,20991231
2_124209,1,1,1,1,1,0,0,20260623,20991231
2_124210,1,1,1,1,1,0,0,20260623,20991231
2_124211,1,1,1,1,1,0,0,20260623,20991231
2_124212,1,1,1,1,1,0,0,20260623,20991231
2_124213,1,1,1,1,1,0,0,20260623,20991231
2_124214,1,1,1,1,1,0,0,20260623,20991231
2_124215,1,1,1,1,1,0,0,20260623,20991231
2_124216,1,1,1,1,1,0,0,20260623,20991231
2_124217,1,1,1,1,1,0,0,20260623,20991231
2_124218,1,1,1,1,1,0,0,20260623,20991231
2_124219,1,1,1,1,1,0,0,20260623,20991231
2_124220,1,1,1,1,1,0,0,20260623,20991231
2_124221,1,1,1,1,1,0,0,20260623,20991231
2_124222,1,1,1,1,1,0,0,20260623,20991231
2_124223,1,1,1,1,1,0,0,20260623,20260705
2_124224,1,1,1,1,1,0,0,20260623,20260705
2_124225,1,1,1,1,1,0,0,20260623,20260705
2_124226,1,1,1,1,1,0,0,20260623,20260705
2_124227,1,1,1,1,1,0,0,20260623,20260705
2_124228,1,1,1,1,1,0,0,20260623,20260705
2_124229,1,1,1,1,1,0,0,20260623,20260705
2_124237,1,1,1,1,1,0,0,20260623,20991231
2_124238,1,1,1,1,1,0,0,20260623,20991231
2_124239,1,1,1,1,1,0,0,20260623,20991231
2_124240,1,1,1,1,1,0,0,20260623,20991231
2_124241,1,1,1,1,1,0,0,20260623,20991231
2_124242,1,1,1,1,1,0,0,20260623,20991231
2_124243,1,1,1,1,1,0,0,20260623,20991231
2_124251,0,0,0,0,0,1,1,20260627,20991231
2_124252,0,0,0,0,0,1,1,20260627,20991231
2_124253,0,0,0,0,0,1,1,20260627,20991231
2_124254,0,0,0,0,0,1,1,20260627,20991231
2_124255,0,0,0,0,0,1,1,20260627,20991231
2_124256,0,0,0,0,0,1,1,20260627,20991231
2_124257,0,0,0,0,0,1,1,20260627,20991231
2_124258,0,0,0,0,0,1,1,20260627,20991231
2_124259,0,0,0,0,0,1,1,20260627,20991231
2_124260,0,0,0,0,0,1,1,20260627,20991231
2_124261,0,0,0,0,0,1,1,20260627,20991231
2_124262,0,0,0,0,0,1,1,20260627,20991231
2_124263,0,0,0,0,0,1,1,20260627,20991231
2_124264,0,0,0,0,0,1,1,20260627,20991231
2_124265,0,0,0,0,0,1,1,20260627,20991231
2_124266,0,0,0,0,0,1,1,20260627,20991231
2_124267,0,0,0,0,0,1,1,20260627,20991231
2_124282,0,0,0,0,0,1,1,20260628,20260703
2_124283,0,0,0,0,0,1,1,20260628,20260703
2_124284,0,0,0,0,0,1,1,20260627,20991231
2_124285,0,0,0,0,0,1,1,20260627,20991231
2_124286,0,0,0,0,0,1,1,20260627,20991231
2_124287,0,0,0,0,0,1,1,20260627,20991231
2_124288,0,0,0,0,0,1,1,20260627,20991231
2_124289,0,0,0,0,0,1,1,20260627,20991231
2_124290,0,0,0,0,0,1,1,20260627,20991231
2_124291,0,0,0,0,0,1,1,20260627,20991231
2_124292,0,0,0,0,0,1,1,20260627,20991231
2_124298,0,0,0,0,0,1,1,20260627,20991231
2_124299,0,0,0,0,0,1,1,20260627,20991231
2_124300,0,0,0,0,0,1,1,20260627,20991231
2_124301,0,0,0,0,0,1,1,20260627,20991231
2_124302,0,0,0,0,0,1,1,20260627,20991231
2_124303,1,1,1,1,1,0,0,20260701,20991231
2_124304,1,1,1,1,1,0,0,20260701,20991231
2_124305,1,1,1,1,1,0,0,20260701,20991231
2_124306,1,1,1,1,1,0,0,20260701,20991231
2_124307,1,1,1,1,1,0,0,20260701,20991231
2_124308,1,1,1,1,1,0,0,20260701,20991231
2_124309,1,1,1,1,1,0,0,20260701,20991231
2_124310,1,1,1,1,1,0,0,20260701,20991231
2_124311,1,1,1,1,1,0,0,20260701,20991231
2_124312,0,0,0,0,0,1,1,20260701,20991231
2_124313,0,0,0,0,0,1,1,20260701,20991231
2_124314,0,0,0,0,0,1,1,20260701,20991231
2_124315,0,0,0,0,0,1,1,20260701,20991231
2_124316,0,0,0,0,0,1,1,20260701,20991231
2_124317,0,0,0,0,0,1,1,20260701,20991231
2_124318,0,0,0,0,0,1,1,20260701,20991231
2_124319,1,1,1,1,1,0,0,20260701,20991231
2_124320,1,1,1,1,1,0,0,20260701,20991231
2_124321,1,1,1,1,1,0,0,20260701,20991231
2_124322,1,1,1,1,1,0,0,20260701,20991231
2_124323,1,1,1,1,1,0,0,20260701,20991231
2_124324,1,1,1,1,1,0,0,20260701,20991231
2_124325,0,0,0,0,0,1,1,20260701,20991231
2_124326,0,0,0,0,0,1,1,20260701,20991231
2_124327,0,0,0,0,0,1,1,20260701,20991231
2_124328,0,0,0,0,0,1,1,20260701,20991231
2_124329,1,1,1,1,1,0,0,20260702,20991231
2_124330,1,1,1,1,1,0,0,20260702,20991231
2_124331,1,1,1,1,1,0,0,20260702,20991231
2_124332,1,1,1,1,1,0,0,20260702,20991231
3_127439,1,1,1,1,1,0,0,20260101,20991231
3_127776,0,0,0,0,0,1,1,20260103,20991231
3_127798,0,0,0,0,0,1,1,20260103,20991231
3_127819,0,0,0,0,0,1,1,20260103,20991231
3_127820,0,0,0,0,0,1,1,20260103,20991231
3_127821,0,0,0,0,0,1,1,20260103,20991231
3_127822,0,0,0,0,0,1,1,20260103,20991231
3_127859,0,0,0,0,0,1,1,20260103,20260703
3_127861,0,0,0,0,0,1,1,20260103,20260703
3_127867,0,0,0,0,0,1,1,20260103,20991231
3_127868,0,0,0,0,0,1,1,20260103,20991231
3_127869,0,0,0,0,0,1,1,20260103,20991231
3_127874,0,0,0,0,0,1,1,20260103,20991231
3_127875,0,0,0,0,0,1,1,20260103,20991231
3_127878,0,0,0,0,0,1,1,20260103,20991231
3_127879,0,0,0,0,0,1,1,20260103,20991231
3_127880,0,0,0,0,0,1,1,20260103,20991231
3_127885,0,0,0,0,0,1,1,20260103,20991231
3_127902,0,0,0,0,0,1,1,20260103,20260703
3_127906,0,0,0,0,0,1,1,20260103,20991231
3_127907,0,0,0,0,0,1,1,20260103,20991231
3_128245,1,1,1,1,1,0,0,20260114,20991231
3_128708,0,0,0,0,0,1,1,20260117,20991231
3_128709,0,0,0,0,0,1,1,20260117,20991231
3_128710,0,0,0,0,0,1,1,20260117,20991231
3_128725,0,0,0,0,0,1,1,20260117,20991231
3_128726,0,0,0,0,0,1,1,20260117,20991231
3_128727,0,0,0,0,0,1,1,20260117,20991231
3_128728,0,0,0,0,0,1,1,20260117,20991231
3_130359,0,0,0,0,0,1,1,20260301,20991231
3_130443,1,1,1,1,1,0,0,20260226,20991231
3_130444,1,1,1,1,1,0,0,20260226,20991231
3_130445,1,1,1,1,1,0,0,20260226,20991231
3_130452,1,1,1,1,1,0,0,20260226,20991231
3_130482,1,1,1,1,1,0,0,20260226,20991231
3_130483,1,1,1,1,1,0,0,20260226,20991231
3_130484,1,1,1,1,1,0,0,20260226,20991231
3_130485,1,1,1,1,1,0,0,20260226,20991231
3_130486,1,1,1,1,1,0,0,20260226,20991231
3_130516,1,1,1,1,1,0,0,20260226,20991231
3_130523,1,1,1,1,1,0,0,20260226,20991231
3_130524,1,1,1,1,1,0,0,20260226,20991231
3_130830,0,0,0,0,0,1,1,20260301,20991231
3_130849,0,0,0,0,0,1,1,20260301,20991231
3_130850,0,0,0,0,0,1,1,20260301,20991231
3_130851,0,0,0,0,0,1,1,20260228,20991231
3_130852,0,0,0,0,0,1,1,20260228,20991231
3_130853,0,0,0,0,0,1,1,20260228,20991231
3_130930,0,0,0,0,0,1,1,20260228,20991231
3_130994,1,1,1,1,1,0,0,20260304,20991231
3_130995,1,1,1,1,1,0,0,20260304,20991231
3_131061,1,1,1,1,1,0,0,20260304,20991231
3_131062,1,1,1,1,1,0,0,20260304,20991231
3_131094,1,1,1,1,1,0,0,20260304,20991231
3_131171,1,1,1,1,1,0,0,20260305,20991231
3_131172,1,1,1,1,1,0,0,20260305,20991231
3_131173,1,1,1,1,1,0,0,20260305,20991231
3_131180,0,0,0,0,0,1,1,20260307,20991231
3_131181,0,0,0,0,0,1,1,20260307,20991231
3_131182,0,0,0,0,0,1,1,20260307,20991231
3_131183,0,0,0,0,0,1,1,20260307,20991231
3_131213,0,0,0,0,0,1,1,20260307,20991231
3_131214,0,0,0,0,0,1,1,20260307,20991231
3_131215,0,0,0,0,0,1,1,20260307,20991231
3_131216,0,0,0,0,0,1,1,20260307,20991231
3_131217,0,0,0,0,0,1,1,20260307,20991231
3_131222,0,0,0,0,0,1,1,20260307,20991231
3_131223,0,0,0,0,0,1,1,20260307,20991231
3_131224,0,0,0,0,0,1,1,20260307,20991231
3_131225,0,0,0,0,0,1,1,20260307,20991231
3_131231,0,0,0,0,0,1,1,20260307,20991231
3_131232,0,0,0,0,0,1,1,20260307,20991231
3_131233,0,0,0,0,0,1,1,20260307,20991231
3_131234,0,0,0,0,0,1,1,20260307,20991231
3_131235,0,0,0,0,0,1,1,20260307,20991231
3_131240,0,0,0,0,0,1,1,20260307,20991231
3_131241,0,0,0,0,0,1,1,20260307,20991231
3_131242,0,0,0,0,0,1,1,20260307,20991231
3_131426,1,1,1,1,1,0,0,20260401,20991231
3_131427,1,1,1,1,1,0,0,20260401,20991231
3_131441,1,1,1,1,1,0,0,20260401,20991231
3_131442,1,1,1,1,1,0,0,20260401,20991231
3_131443,1,1,1,1,1,0,0,20260401,20991231
3_131444,1,1,1,1,1,0,0,20260401,20991231
3_131445,1,1,1,1,1,0,0,20260401,20991231
3_131482,1,1,1,1,1,0,0,20260401,20991231
3_131506,1,1,1,1,1,0,0,20260401,20991231
3_131507,1,1,1,1,1,0,0,20260401,20991231
3_131508,1,1,1,1,1,0,0,20260401,20991231
3_131509,1,1,1,1,1,0,0,20260401,20991231
3_131540,1,1,1,1,1,0,0,20260401,20991231
3_131564,0,0,0,0,0,1,1,20260404,20260703
3_131570,0,0,0,0,0,1,1,20260404,20991231
3_131571,0,0,0,0,0,1,1,20260404,20991231
3_131572,0,0,0,0,0,1,1,20260404,20991231
3_131573,0,0,0,0,0,1,1,20260404,20991231
3_131574,0,0,0,0,0,1,1,20260404,20991231
3_131581,0,0,0,0,0,1,1,20260404,20991231
3_131582,0,0,0,0,0,1,1,20260404,20991231
3_131583,0,0,0,0,0,1,1,20260404,20991231
3_131588,0,0,0,0,0,1,1,20260404,20991231
3_131589,0,0,0,0,0,1,1,20260404,20991231
3_131590,0,0,0,0,0,1,1,20260404,20991231
3_131600,0,0,0,0,0,1,1,20260404,20260703
3_131601,0,0,0,0,0,1,1,20260404,20260703
3_131614,0,0,0,0,0,1,1,20260404,20991231
3_131629,1,1,1,1,1,0,0,20260406,20991231
3_131630,1,1,1,1,1,0,0,20260406,20991231
3_131631,1,1,1,1,1,0,0,20260406,20991231
3_131632,1,1,1,1,1,0,0,20260406,20991231
3_131641,1,1,1,1,1,0,0,20260406,20991231
3_131642,1,1,1,1,1,0,0,20260406,20991231
3_131643,1,1,1,1,1,0,0,20260406,20991231
3_131644,1,1,1,1,1,0,0,20260406,20991231
3_131851,1,1,1,1,1,0,0,20260421,20991231
3_131852,1,1,1,1,1,0,0,20260421,20991231
3_131853,1,1,1,1,1,0,0,20260421,20991231
3_131854,1,1,1,1,1,0,0,20260421,20991231
3_132085,0,0,0,0,0,1,1,20260425,20991231
3_132086,0,0,0,0,0,1,1,20260425,20991231
3_132087,0,0,0,0,0,1,1,20260425,20991231
3_132088,0,0,0,0,0,1,1,20260425,20991231
3_132089,0,0,0,0,0,1,1,20260425,20991231
3_132144,1,1,1,1,1,0,0,20260421,20991231
3_132145,1,1,1,1,1,0,0,20260421,20991231
3_132146,1,1,1,1,1,0,0,20260421,20991231
3_132147,1,1,1,1,1,0,0,20260421,20991231
3_132148,1,1,1,1,1,0,0,20260421,20991231
3_132229,1,1,1,1,1,0,0,20260422,20991231
3_132295,1,1,1,1,1,0,0,20260423,20991231
3_132296,1,1,1,1,1,0,0,20260423,20991231
3_132305,1,1,1,1,1,0,0,20260423,20991231
3_132306,1,1,1,1,1,0,0,20260423,20991231
3_132307,1,1,1,1,1,0,0,20260423,20991231
3_132312,1,1,1,1,1,0,0,20260423,20991231
3_132338,0,0,0,0,0,1,1,20260425,20991231
3_132350,0,0,0,0,0,1,1,20260425,20991231
3_132351,0,0,0,0,0,1,1,20260425,20991231
3_132352,0,0,0,0,0,1,1,20260425,20991231
3_132353,0,0,0,0,0,1,1,20260425,20991231
3_132354,0,0,0,0,0,1,1,20260425,20991231
3_132355,0,0,0,0,0,1,1,20260425,20991231
3_132356,0,0,0,0,0,1,1,20260425,20991231
3_132372,0,0,0,0,0,1,1,20260425,20991231
3_132380,0,0,0,0,0,1,1,20260425,20991231
3_132381,0,0,0,0,0,1,1,20260425,20991231
3_132382,0,0,0,0,0,1,1,20260425,20260703
3_132383,0,0,0,0,0,1,1,20260425,20260703
3_132384,0,0,0,0,0,1,1,20260425,20260703
3_132385,0,0,0,0,0,1,1,20260425,20260703
3_132386,0,0,0,0,0,1,1,20260425,20991231
3_132387,0,0,0,0,0,1,1,20260425,20991231
3_132388,0,0,0,0,0,1,1,20260425,20991231
3_132389,0,0,0,0,0,1,1,20260425,20991231
3_132394,0,0,0,0,0,1,1,20260425,20991231
3_132407,0,0,0,0,0,1,1,20260425,20991231
3_132408,0,0,0,0,0,1,1,20260425,20991231
3_132436,0,0,0,0,0,1,1,20260501,20991231
3_132437,0,0,0,0,0,1,1,20260501,20991231
3_132438,0,0,0,0,0,1,1,20260501,20991231
3_132439,0,0,0,0,0,1,1,20260501,20991231
3_132457,1,1,1,1,1,0,0,20260427,20991231
3_132458,1,1,1,1,1,0,0,20260427,20991231
3_132459,1,1,1,1,1,0,0,20260427,20991231
3_132467,1,1,1,1,1,0,0,20260427,20991231
3_132468,1,1,1,1,1,0,0,20260427,20991231
3_132477,1,1,1,1,1,0,0,20260427,20991231
3_132478,1,1,1,1,1,0,0,20260427,20991231
3_132479,1,1,1,1,1,0,0,20260427,20991231
3_132480,1,1,1,1,1,0,0,20260427,20991231
3_132481,1,1,1,1,1,0,0,20260427,20991231
3_132482,1,1,1,1,1,0,0,20260427,20991231
3_132488,1,1,1,1,1,0,0,20260427,20991231
3_132489,0,0,0,0,0,1,1,20260425,20991231
3_132490,0,0,0,0,0,1,1,20260425,20991231
3_132491,0,0,0,0,0,1,1,20260425,20991231
3_132511,1,1,1,1,1,0,0,20260427,20991231
3_132512,1,1,1,1,1,0,0,20260427,20991231
3_132536,1,1,1,1,1,0,0,20260427,20991231
3_132537,1,1,1,1,1,0,0,20260427,20991231
3_132538,1,1,1,1,1,0,0,20260427,20991231
3_132539,1,1,1,1,1,0,0,20260427,20991231
3_132540,1,1,1,1,1,0,0,20260427,20991231
3_132541,1,1,1,1,1,0,0,20260427,20991231
3_132653,0,0,0,0,0,1,1,20260425,20991231
3_132654,0,0,0,0,0,1,1,20260425,20260703
3_132655,0,0,0,0,0,1,1,20260425,20260703
3_132656,0,0,0,0,0,1,1,20260425,20260703
3_132657,0,0,0,0,0,1,1,20260425,20260703
3_132684,1,1,1,1,1,0,0,20260429,20991231
3_132685,1,1,1,1,1,0,0,20260429,20991231
3_132686,1,1,1,1,1,0,0,20260429,20991231
3_132687,1,1,1,1,1,0,0,20260429,20991231
3_132756,0,0,0,0,0,1,1,20260502,20260703
3_132757,0,0,0,0,0,1,1,20260502,20260703
3_132758,0,0,0,0,0,1,1,20260502,20260703
3_132776,1,1,1,1,1,0,0,20260501,20991231
3_132778,1,1,1,1,1,0,0,20260501,20991231
3_132782,0,0,0,0,0,1,1,20260502,20991231
3_132787,1,1,1,1,1,0,0,20260501,20991231
3_132788,1,1,1,1,1,0,0,20260501,20991231
3_132813,0,0,0,0,0,1,1,20260502,20260703
3_132814,0,0,0,0,0,1,1,20260502,20260703
3_132815,0,0,0,0,0,1,1,20260502,20260703
3_132823,0,0,0,0,0,1,1,20260502,20991231
3_132824,0,0,0,0,0,1,1,20260502,20991231
3_132825,0,0,0,0,0,1,1,20260502,20991231
3_132826,0,0,0,0,0,1,1,20260502,20991231
3_132854,0,0,0,0,0,1,1,20260502,20991231
3_132865,1,1,1,1,1,0,0,20260501,20991231
3_132866,1,1,1,1,1,0,0,20260501,20991231
3_132923,0,0,0,0,0,1,1,20260501,20991231
3_132924,0,0,0,0,0,1,1,20260501,20991231
3_132925,0,0,0,0,0,1,1,20260501,20991231
3_132926,0,0,0,0,0,1,1,20260501,20991231
3_132927,0,0,0,0,0,1,1,20260501,20991231
3_132928,0,0,0,0,0,1,1,20260501,20991231
3_132931,0,0,0,0,0,1,1,20260502,20991231
3_132973,1,1,1,1,1,0,0,20260506,20991231
3_132974,1,1,1,1,1,0,0,20260506,20991231
3_132975,1,1,1,1,1,0,0,20260506,20991231
3_132976,1,1,1,1,1,0,0,20260506,20991231
3_132977,0,0,0,0,0,1,1,20260509,20991231
3_132978,0,0,0,0,0,1,1,20260509,20991231
3_132979,0,0,0,0,0,1,1,20260509,20991231
3_133088,1,1,1,1,1,0,0,20260601,20991231
3_133089,1,1,1,1,1,0,0,20260601,20991231
3_133090,1,1,1,1,1,0,0,20260601,20991231
3_133091,1,1,1,1,1,0,0,20260601,20991231
3_133092,1,1,1,1,1,0,0,20260601,20991231
3_133093,1,1,1,1,1,0,0,20260601,20991231
3_133094,1,1,1,1,1,0,0,20260601,20991231
3_133095,1,1,1,1,1,0,0,20260601,20991231
3_133096,1,1,1,1,1,0,0,20260601,20991231
3_133097,1,1,1,1,1,0,0,20260601,20991231
3_133098,1,1,1,1,1,0,0,20260601,20991231
3_133099,1,1,1,1,1,0,0,20260601,20991231
3_133100,1,1,1,1,1,0,0,20260601,20991231
3_133101,1,1,1,1,1,0,0,20260601,20991231
3_133102,1,1,1,1,1,0,0,20260601,20991231
3_133103,1,1,1,1,1,0,0,20260601,20991231
3_133104,1,1,1,1,1,0,0,20260601,20991231
3_133105,1,1,1,1,1,0,0,20260601,20991231
3_133106,1,1,1,1,1,0,0,20260601,20991231
3_133107,1,1,1,1,1,0,0,20260601,20991231
3_133108,1,1,1,1,1,0,0,20260601,20991231
3_133109,1,1,1,1,1,0,0,20260601,20991231
3_133110,1,1,1,1,1,0,0,20260601,20991231
3_133111,0,0,0,0,0,1,1,20260601,20991231
3_133112,0,0,0,0,0,1,1,20260601,20991231
3_133113,0,0,0,0,0,1,1,20260601,20991231
3_133114,0,0,0,0,0,1,1,20260601,20991231
3_133115,0,0,0,0,0,1,1,20260601,20991231
3_133116,0,0,0,0,0,1,1,20260601,20991231
3_133117,0,0,0,0,0,1,1,20260601,20991231
3_133216,1,1,1,1,1,0,0,20260601,20991231
3_133217,1,1,1,1,1,0,0,20260601,20991231
3_133218,1,1,1,1,1,0,0,20260601,20991231
3_133239,1,1,1,1,1,0,0,20260601,20991231
3_133240,1,1,1,1,1,0,0,20260601,20991231
3_133241,1,1,1,1,1,0,0,20260601,20991231
3_133242,1,1,1,1,1,0,0,20260601,20991231
3_133243,1,1,1,1,1,0,0,20260601,20991231
3_133244,1,1,1,1,1,0,0,20260601,20991231
3_133245,1,1,1,1,1,0,0,20260601,20991231
3_133246,1,1,1,1,1,0,0,20260601,20991231
3_133247,1,1,1,1,1,0,0,20260601,20991231
3_133248,1,1,1,1,1,0,0,20260601,20991231
3_133252,1,1,1,1,1,0,0,20260601,20991231
3_133253,1,1,1,1,1,0,0,20260601,20991231
3_133254,1,1,1,1,1,0,0,20260601,20991231
3_133255,1,1,1,1,1,0,0,20260601,20991231
3_133256,1,1,1,1,1,0,0,20260601,20991231
3_133257,1,1,1,1,1,0,0,20260601,20991231
3_133258,1,1,1,1,1,0,0,20260601,20991231
3_133259,1,1,1,1,1,0,0,20260601,20991231
3_133260,1,1,1,1,1,0,0,20260601,20991231
3_133273,1,1,1,1,1,0,0,20260601,20991231
3_133274,1,1,1,1,1,0,0,20260601,20991231
3_133275,1,1,1,1,1,0,0,20260601,20991231
3_133287,1,1,1,1,1,0,0,20260601,20991231
3_133288,1,1,1,1,1,0,0,20260601,20991231
3_133289,1,1,1,1,1,0,0,20260601,20991231
3_133290,1,1,1,1,1,0,0,20260601,20991231
3_133291,1,1,1,1,1,0,0,20260601,20991231
3_133292,1,1,1,1,1,0,0,20260601,20991231
3_133293,1,1,1,1,1,0,0,20260601,20991231
3_133294,1,1,1,1,1,0,0,20260601,20991231
3_133295,1,1,1,1,1,0,0,20260601,20991231
3_133296,1,1,1,1,1,0,0,20260601,20991231
3_133297,1,1,1,1,1,0,0,20260601,20991231
3_133314,1,1,1,1,1,0,0,20260601,20991231
3_133321,1,1,1,1,1,0,0,20260601,20991231
3_133322,1,1,1,1,1,0,0,20260601,20991231
3_133328,1,1,1,1,1,0,0,20260601,20991231
3_133329,1,1,1,1,1,0,0,20260601,20991231
3_133330,1,1,1,1,1,0,0,20260601,20991231
3_133331,1,1,1,1,1,0,0,20260601,20991231
3_133332,1,1,1,1,1,0,0,20260601,20991231
3_133333,1,1,1,1,1,0,0,20260601,20991231
3_133334,1,1,1,1,1,0,0,20260601,20991231
3_133335,1,1,1,1,1,0,0,20260601,20991231
3_133336,1,1,1,1,1,0,0,20260601,20991231
3_133337,1,1,1,1,1,0,0,20260601,20991231
3_133338,1,1,1,1,1,0,0,20260601,20991231
3_133341,1,1,1,1,1,0,0,20260601,20991231
3_133342,1,1,1,1,1,0,0,20260601,20991231
3_133343,1,1,1,1,1,0,0,20260601,20991231
3_133344,1,1,1,1,1,0,0,20260601,20991231
3_133345,1,1,1,1,1,0,0,20260601,20991231
3_133346,1,1,1,1,1,0,0,20260601,20991231
3_133347,1,1,1,1,1,0,0,20260601,20991231
3_133348,1,1,1,1,1,0,0,20260601,20991231
3_133349,1,1,1,1,1,0,0,20260601,20991231
3_133350,1,1,1,1,1,0,0,20260601,20991231
3_133362,1,1,1,1,1,0,0,20260601,20991231
3_133363,1,1,1,1,1,0,0,20260601,20991231
3_133364,1,1,1,1,1,0,0,20260601,20991231
3_133365,1,1,1,1,1,0,0,20260601,20991231
3_133366,1,1,1,1,1,0,0,20260601,20991231
3_133367,1,1,1,1,1,0,0,20260601,20991231
3_133368,1,1,1,1,1,0,0,20260601,20991231
3_133369,1,1,1,1,1,0,0,20260601,20991231
3_133370,1,1,1,1,1,0,0,20260601,20991231
3_133371,1,1,1,1,1,0,0,20260601,20991231
3_133372,1,1,1,1,1,0,0,20260601,20991231
3_133373,1,1,1,1,1,0,0,20260601,20991231
3_133374,1,1,1,1,1,0,0,20260601,20991231
3_133375,1,1,1,1,1,0,0,20260601,20991231
3_133376,1,1,1,1,1,0,0,20260601,20991231
3_133377,1,1,1,1,1,0,0,20260601,20991231
3_133378,1,1,1,1,1,0,0,20260601,20991231
3_133379,0,0,0,0,0,1,1,20260601,20991231
3_133380,0,0,0,0,0,1,1,20260601,20991231
3_133381,0,0,0,0,0,1,1,20260601,20991231
3_133382,0,0,0,0,0,1,1,20260601,20991231
3_133383,1,1,1,1,1,0,0,20260601,20991231
3_133384,1,1,1,1,1,0,0,20260601,20991231
3_133387,1,1,1,1,1,0,0,20260601,20260705
3_133388,1,1,1,1,1,0,0,20260601,20260705
3_133389,1,1,1,1,1,0,0,20260601,20991231
3_133390,1,1,1,1,1,0,0,20260601,20991231
3_133391,1,1,1,1,1,0,0,20260601,20991231
3_133392,1,1,1,1,1,0,0,20260601,20991231
3_133393,1,1,1,1,1,0,0,20260601,20991231
3_133394,1,1,1,1,1,0,0,20260601,20991231
3_133395,1,1,1,1,1,0,0,20260601,20991231
3_133396,1,1,1,1,1,0,0,20260601,20991231
3_133397,0,0,0,0,0,1,1,20260601,20260703
3_133398,0,0,0,0,0,1,1,20260601,20260703
3_133399,0,0,0,0,0,1,1,20260601,20260703
3_133400,0,0,0,0,0,1,1,20260601,20260703
3_133401,0,0,0,0,0,1,1,20260601,20260703
3_133406,0,0,0,0,0,1,1,20260601,20991231
3_133407,0,0,0,0,0,1,1,20260601,20991231
3_133408,0,0,0,0,0,1,1,20260601,20991231
3_133409,0,0,0,0,0,1,1,20260601,20991231
3_133410,0,0,0,0,0,1,1,20260601,20991231
3_133411,1,1,1,1,1,0,0,20260601,20991231
3_133412,1,1,1,1,1,0,0,20260601,20991231
3_133413,1,1,1,1,1,0,0,20260601,20991231
3_133414,1,1,1,1,1,0,0,20260601,20991231
3_133415,1,1,1,1,1,0,0,20260601,20991231
3_133416,1,1,1,1,1,0,0,20260601,20991231
3_133417,1,1,1,1,1,0,0,20260601,20991231
3_133418,1,1,1,1,1,0,0,20260601,20991231
3_133427,1,1,1,1,1,0,0,20260601,20991231
3_133428,1,1,1,1,1,0,0,20260601,20991231
3_133449,1,1,1,1,1,0,0,20260602,20991231
3_133450,1,1,1,1,1,0,0,20260602,20991231
3_133451,1,1,1,1,1,0,0,20260602,20991231
3_133514,1,1,1,1,1,0,0,20260604,20991231
3_133515,1,1,1,1,1,0,0,20260604,20991231
3_133516,0,0,0,0,0,1,1,20260605,20991231
3_133517,0,0,0,0,0,1,1,20260605,20991231
3_133518,0,0,0,0,0,1,1,20260605,20991231
3_133519,0,0,0,0,0,1,1,20260605,20991231
3_133520,0,0,0,0,0,1,1,20260605,20991231
3_133521,0,0,0,0,0,1,1,20260605,20991231
3_133522,0,0,0,0,0,1,1,20260605,20991231
3_133523,0,0,0,0,0,1,1,20260605,20991231
3_133527,0,0,0,0,0,1,1,20260605,20991231
3_133528,0,0,0,0,0,1,1,20260605,20991231
3_133535,0,0,0,0,0,1,1,20260605,20991231
3_133536,0,0,0,0,0,1,1,20260605,20991231
