service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3_133886,1,1,1,1,1,0,0,20260701,20991231
3_133887,1,1,1,1,1,0,0,20260701,20991231
3_133888,1,1,1,1,1,0,0,20260701,20991231
3_133897,1,1,1,1,1,0,0,20260701,20991231
3_133898,1,1,1,1,1,0,0,20260701,20991231
3_133899,1,1,1,1,1,0,0,20260701,20991231
3_133900,1,1,1,1,1,0,0,20260701,20991231
3_133901,1,1,1,1,1,0,0,20260701,20991231
3_133902,1,1,1,1,1,0,0,20260701,20991231
3_133903,1,1,1,1,1,0,0,20260701,20991231
3_133904,1,1,1,1,1,0,0,20260701,20991231
3_133905,1,1,1,1,1,0,0,20260701,20991231
3_133914,1,1,1,1,1,0,0,20260701,20991231
3_133915,1,1,1,1,1,0,0,20260701,20991231
3_133926,1,1,1,1,1,0,0,20260702,20991231
3_133927,1,1,1,1,1,0,0,20260702,20991231
3_133940,0,0,0,0,0,1,1,20260704,20991231
3_133941,0,0,0,0,0,1,1,20260704,20991231
3_133942,0,0,0,0,0,1,1,20260704,20991231
3_133943,0,0,0,0,0,1,1,20260704,20991231
3_133944,0,0,0,0,0,1,1,20260704,20991231
3_133949,0,0,0,0,0,1,1,20260704,20991231
3_133950,0,0,0,0,0,1,1,20260704,20991231
3_133951,0,0,0,0,0,1,1,20260704,20991231
3_133952,0,0,0,0,0,1,1,20260704,20991231
3_133953,0,0,0,0,0,1,1,20260704,20991231
3_133954,0,0,0,0,0,1,1,20260704,20991231
3_133955,0,0,0,0,0,1,1,20260704,20991231
3_133956,0,0,0,0,0,1,1,20260704,20991231
3_133957,0,0,0,0,0,1,1,20260704,20991231
3_133958,0,0,0,0,0,1,1,20260704,20991231
3_133959,0,0,0,0,0,1,1,20260704,20991231
3_133960,0,0,0,0,0,1,1,20260704,20991231
3_133961,0,0,0,0,0,1,1,20260704,20991231
3_133962,0,0,0,0,0,1,1,20260704,20991231
3_133963,0,0,0,0,0,1,1,20260704,20991231
3_133964,0,0,0,0,0,1,1,20260704,20991231
3_133965,0,0,0,0,0,1,1,20260704,20991231
3_133966,0,0,0,0,0,1,1,20260704,20991231
3_133967,0,0,0,0,0,1,1,20260704,20991231
3_133968,0,0,0,0,0,1,1,20260704,20991231
3_133969,0,0,0,0,0,1,1,20260704,20991231
3_133970,0,0,0,0,0,1,1,20260704,20991231
3_133971,0,0,0,0,0,1,1,20260704,20991231
3_133972,0,0,0,0,0,1,1,20260704,20991231
3_133973,0,0,0,0,0,1,1,20260704,20991231
3_133974,0,0,0,0,0,1,1,20260704,20991231
3_133975,0,0,0,0,0,1,1,20260704,20991231
3_133976,0,0,0,0,0,1,1,20260704,20991231
3_133977,0,0,0,0,0,1,1,20260704,20991231
3_133978,0,0,0,0,0,1,1,20260704,20991231
3_133979,0,0,0,0,0,1,1,20260704,20991231
3_133980,0,0,0,0,0,1,1,20260704,20991231
3_133981,0,0,0,0,0,1,1,20260704,20991231
3_133982,0,0,0,0,0,1,1,20260704,20991231
3_133983,0,0,0,0,0,1,1,20260704,20991231
3_133984,0,0,0,0,0,1,1,20260704,20991231
3_133985,0,0,0,0,0,1,1,20260704,20991231
3_133986,0,0,0,0,0,1,1,20260704,20991231
3_133987,0,0,0,0,0,1,1,20260704,20991231
3_133988,0,0,0,0,0,1,1,20260704,20991231
3_133989,1,1,1,1,1,0,0,20260706,20991231
3_133990,1,1,1,1,1,0,0,20260706,20991231
3_133991,1,1,1,1,1,0,0,20260708,20991231
3_133992,0,0,0,0,0,1,1,20260711,20991231
3_133997,1,1,1,1,1,0,0,20260713,20260716
3_133998,1,1,1,1,1,0,0,20260713,20260716
3_133999,1,1,1,1,1,0,0,20260713,20260716
3_134000,1,1,1,1,1,0,0,20260713,20260716
3_134001,1,1,1,1,1,0,0,20260709,20991231
3_134002,1,1,1,1,1,0,0,20260709,20991231
3_134003,1,1,1,1,1,0,0,20260709,20991231
3_134004,1,1,1,1,1,0,0,20260709,20991231
3_134005,1,1,1,1,1,0,0,20260709,20991231
3_134006,1,1,1,1,1,0,0,20260709,20991231
3_134007,1,1,1,1,1,0,0,20260709,20991231
3_134008,1,1,1,1,1,0,0,20260709,20991231
3_134009,1,1,1,1,1,0,0,20260709,20991231
3_134010,1,1,1,1,1,0,0,20260709,20991231
3_134011,1,1,1,1,1,0,0,20260709,20991231
3_134012,1,1,1,1,1,0,0,20260709,20991231
3_134013,1,1,1,1,1,0,0,20260709,20991231
3_134014,1,1,1,1,1,0,0,20260709,20991231
3_134015,1,1,1,1,1,0,0,20260709,20991231
3_134016,1,1,1,1,1,0,0,20260709,20991231
3_134017,1,1,1,1,1,0,0,20260709,20991231
3_134018,1,1,1,1,1,0,0,20260709,20991231
3_134019,1,1,1,1,1,0,0,20260709,20991231
3_134020,1,1,1,1,1,0,0,20260709,20991231
3_134021,1,1,1,1,1,0,0,20260709,20991231
3_134022,1,1,1,1,1,0,0,20260709,20991231
3_134023,1,1,1,1,1,0,0,20260709,20991231
3_134024,1,1,1,1,1,0,0,20260709,20991231
3_134025,1,1,1,1,1,0,0,20260709,20991231
3_134026,1,1,1,1,1,0,0,20260709,20991231
3_134027,1,1,1,1,1,0,0,20260709,20991231
3_134028,1,1,1,1,1,0,0,20260709,20991231
3_134029,1,1,1,1,1,0,0,20260709,20991231
3_134044,1,1,1,1,1,0,0,20260709,20991231
3_134045,1,1,1,1,1,0,0,20260709,20991231
3_134046,1,1,1,1,1,0,0,20260709,20991231
3_134047,1,1,1,1,1,0,0,20260709,20991231
3_134048,1,1,1,1,1,0,0,20260709,20991231
3_134049,1,1,1,1,1,0,0,20260709,20991231
3_134050,1,1,1,1,1,0,0,20260709,20991231
3_134051,1,1,1,1,1,0,0,20260709,20991231
3_134052,1,1,1,1,1,0,0,20260709,20991231
3_134053,1,1,1,1,1,0,0,20260709,20991231
3_134054,1,1,1,1,1,0,0,20260709,20991231
3_134055,1,1,1,1,1,0,0,20260709,20991231
3_134056,1,1,1,1,1,0,0,20260709,20991231
3_134057,1,1,1,1,1,0,0,20260709,20991231
3_134058,1,1,1,1,1,0,0,20260709,20991231
3_134059,1,1,1,1,1,0,0,20260709,20991231
3_134060,1,1,1,1,1,0,0,20260709,20991231
3_134061,1,1,1,1,1,0,0,20260709,20991231
3_134062,1,1,1,1,1,0,0,20260709,20991231
3_134063,1,1,1,1,1,0,0,20260709,20991231
3_134064,1,1,1,1,1,0,0,20260709,20991231
3_134065,1,1,1,1,1,0,0,20260709,20991231
3_134066,1,1,1,1,1,0,0,20260709,20991231
3_134067,1,1,1,1,1,0,0,20260709,20991231
3_134068,1,1,1,1,1,0,0,20260709,20991231
3_134069,1,1,1,1,1,0,0,20260709,20991231
3_134070,1,1,1,1,1,0,0,20260709,20991231
3_134094,0,0,0,0,0,1,1,20260712,20991231
3_134095,0,0,0,0,0,1,1,20260712,20991231
3_134103,0,0,0,0,0,1,1,20260712,20991231
3_134104,0,0,0,0,0,1,1,20260712,20991231
3_134105,0,0,0,0,0,1,1,20260712,20991231
3_134106,0,0,0,0,0,1,1,20260712,20991231
3_134107,1,1,1,1,1,0,0,20260713,20991231
3_134108,1,1,1,1,1,0,0,20260713,20991231
3_134109,1,1,1,1,1,0,0,20260713,20991231
3_134110,1,1,1,1,1,0,0,20260713,20991231
3_134111,1,1,1,1,1,0,0,20260713,20991231
3_134112,1,1,1,1,1,0,0,20260713,20991231
3_134113,1,1,1,1,1,0,0,20260713,20991231
3_134114,1,1,1,1,1,0,0,20260713,20991231
3_134115,1,1,1,1,1,0,0,20260713,20991231
3_134116,1,1,1,1,1,0,0,20260713,20991231
3_134117,1,1,1,1,1,0,0,20260713,20991231
3_134118,1,1,1,1,1,0,0,20260713,20991231
3_134119,1,1,1,1,1,0,0,20260713,20991231
3_134120,1,1,1,1,1,0,0,20260713,20991231
3_134121,1,1,1,1,1,0,0,20260713,20991231
3_134122,1,1,1,1,1,0,0,20260713,20991231
3_134123,1,1,1,1,1,0,0,20260713,20991231
3_134124,1,1,1,1,1,0,0,20260713,20991231
3_134125,1,1,1,1,1,0,0,20260713,20991231
3_134126,1,1,1,1,1,0,0,20260713,20991231
3_134127,1,1,1,1,1,0,0,20260713,20991231
3_134128,1,1,1,1,1,0,0,20260713,20991231
3_134129,1,1,1,1,1,0,0,20260713,20991231
3_134130,1,1,1,1,1,0,0,20260713,20991231
3_134131,1,1,1,1,1,0,0,20260713,20991231
3_134132,1,1,1,1,1,0,0,20260713,20991231
3_134133,1,1,1,1,1,0,0,20260713,20991231
3_134134,1,1,1,1,1,0,0,20260713,20991231
3_134135,1,1,1,1,1,0,0,20260713,20991231
3_134136,1,1,1,1,1,0,0,20260714,20991231
3_134137,1,1,1,1,1,0,0,20260714,20991231
3_134138,1,1,1,1,1,0,0,20260714,20991231
3_134139,1,1,1,1,1,0,0,20260714,20991231
3_134140,1,1,1,1,1,0,0,20260714,20991231
3_134141,1,1,1,1,1,0,0,20260714,20991231
3_134142,1,1,1,1,1,0,0,20260715,20991231
3_134143,1,1,1,1,1,0,0,20260715,20991231
3_134144,1,1,1,1,1,0,0,20260715,20991231
3_134145,1,1,1,1,1,0,0,20260715,20991231
3_134146,1,1,1,1,1,0,0,20260715,20991231
3_134151,1,1,1,1,1,0,0,20260715,20991231
3_134152,1,1,1,1,1,0,0,20260715,20991231
3_134153,1,1,1,1,1,0,0,20260715,20991231
3_134154,1,1,1,1,1,0,0,20260715,20991231
3_134155,1,1,1,1,1,0,0,20260715,20991231
3_134156,1,1,1,1,1,0,0,20260715,20991231
3_134157,1,1,1,1,1,0,0,20260715,20991231
